# Input,GeneSymbol,GeneID,Ontology,GoTermName,GoTermID
gsk3b,GSK3B,2932,Biological Process,regulation of modification of postsynaptic structure,GO:0099159
gsk3b,GSK3B,2932,Biological Process,regulation of neuronal synaptic plasticity,GO:0048168
gsk3b,GSK3B,2932,Biological Process,regulation of neuron projection development,GO:0010975
gsk3b,GSK3B,2932,Biological Process,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane,GO:0098696
gsk3b,GSK3B,2932,Biological Process,regulation of osteoblast differentiation,GO:0045667
gsk3b,GSK3B,2932,Biological Process,regulation of protein export from nucleus,GO:0046825
gsk3b,GSK3B,2932,Biological Process,response to activity,GO:0014823
gsk3b,GSK3B,2932,Biological Process,response to angiotensin,GO:1990776
gsk3b,GSK3B,2932,Biological Process,response to endoplasmic reticulum stress,GO:0034976
gsk3b,GSK3B,2932,Biological Process,response to epinephrine,GO:0071871
gsk3b,GSK3B,2932,Biological Process,response to estradiol,GO:0032355
gsk3b,GSK3B,2932,Biological Process,response to insulin,GO:0032868
gsk3b,GSK3B,2932,Biological Process,response to insulin-like growth factor stimulus,GO:1990418
gsk3b,GSK3B,2932,Biological Process,response to L-glutamate,GO:1902065
gsk3b,GSK3B,2932,Biological Process,response to ultrasound,GO:1990478
gsk3b,GSK3B,2932,Biological Process,response to xenobiotic stimulus,GO:0009410
gsk3b,GSK3B,2932,Biological Process,response to zinc ion,GO:0010043
gsk3b,GSK3B,2932,Biological Process,rhythmic process,GO:0048511
gsk3b,GSK3B,2932,Biological Process,stem cell differentiation,GO:0048863
gsk3b,GSK3B,2932,Biological Process,superior temporal gyrus development,GO:0071109
gsk3b,GSK3B,2932,Biological Process,transcription by RNA polymerase II,GO:0006366
gsk3b,GSK3B,2932,Biological Process,viral protein processing,GO:0019082
gsk3b,GSK3B,2932,Biological Process,Wnt signaling pathway,GO:0016055
gsn,GSN,2934,Biological Process,actin cytoskeleton organization,GO:0030036
gsn,GSN,2934,Biological Process,actin filament capping,GO:0051693
gsn,GSN,2934,Biological Process,actin filament depolymerization,GO:0030042
gsn,GSN,2934,Biological Process,actin filament organization,GO:0007015
gsn,GSN,2934,Biological Process,actin filament polymerization,GO:0030041
gsn,GSN,2934,Biological Process,actin filament severing,GO:0051014
gsn,GSN,2934,Biological Process,actin polymerization or depolymerization,GO:0008154
gsn,GSN,2934,Biological Process,amyloid fibril formation,GO:1990000
gsn,GSN,2934,Biological Process,barbed-end actin filament capping,GO:0051016
gsn,GSN,2934,Biological Process,cardiac muscle cell contraction,GO:0086003
gsn,GSN,2934,Biological Process,cell projection assembly,GO:0030031
gsn,GSN,2934,Biological Process,cell projection organization,GO:0030030
gsn,GSN,2934,Biological Process,cellular response to cadmium ion,GO:0071276
gsn,GSN,2934,Biological Process,cellular response to type II interferon,GO:0071346
gsn,GSN,2934,Biological Process,central nervous system development,GO:0007417
gsn,GSN,2934,Biological Process,cilium assembly,GO:0060271
gsn,GSN,2934,Biological Process,hepatocyte apoptotic process,GO:0097284
gsn,GSN,2934,Biological Process,negative regulation of viral entry into host cell,GO:0046597
gsn,GSN,2934,Biological Process,oligodendrocyte development,GO:0014003
gsn,GSN,2934,Biological Process,"phagocytosis, engulfment",GO:0006911
gsn,GSN,2934,Biological Process,positive regulation of actin nucleation,GO:0051127
gsn,GSN,2934,Biological Process,positive regulation of cardiac muscle hypertrophy,GO:0010613
gsn,GSN,2934,Biological Process,positive regulation of gene expression,GO:0010628
gsn,GSN,2934,Biological Process,positive regulation of keratinocyte apoptotic process,GO:1902174
gsn,GSN,2934,Biological Process,positive regulation of p38MAPK cascade,GO:1900745
gsn,GSN,2934,Biological Process,positive regulation of protein processing in phagocytic vesicle,GO:1903923
gsn,GSN,2934,Biological Process,protein destabilization,GO:0031648
gsn,GSN,2934,Biological Process,regulation of establishment of T cell polarity,GO:1903903
gsn,GSN,2934,Biological Process,regulation of plasma membrane raft polarization,GO:1903906
gsn,GSN,2934,Biological Process,regulation of podosome assembly,GO:0071801
gsn,GSN,2934,Biological Process,regulation of receptor clustering,GO:1903909
gsn,GSN,2934,Biological Process,relaxation of cardiac muscle,GO:0055119
gsn,GSN,2934,Biological Process,renal protein absorption,GO:0097017
gsn,GSN,2934,Biological Process,response to ethanol,GO:0045471
gsn,GSN,2934,Biological Process,response to folic acid,GO:0051593
gsn,GSN,2934,Biological Process,response to muscle stretch,GO:0035994
gsn,GSN,2934,Biological Process,striated muscle atrophy,GO:0014891
gsn,GSN,2934,Biological Process,tissue regeneration,GO:0042246
gsn,GSN,2934,Biological Process,vesicle-mediated transport,GO:0016192
gsr,GSR,2936,Biological Process,cell redox homeostasis,GO:0045454
gsr,GSR,2936,Biological Process,cellular oxidant detoxification,GO:0098869
gsr,GSR,2936,Biological Process,cellular response to oxidative stress,GO:0034599
gsr,GSR,2936,Biological Process,glutathione metabolic process,GO:0006749
gsr,GSR,2936,Biological Process,response to activity,GO:0014823
gsr,GSR,2936,Biological Process,response to auditory stimulus,GO:0010996
gsr,GSR,2936,Biological Process,response to cadmium ion,GO:0046686
gsr,GSR,2936,Biological Process,response to ethanol,GO:0045471
gsr,GSR,2936,Biological Process,response to iron(III) ion,GO:0010041
gsr,GSR,2936,Biological Process,response to ischemia,GO:0002931
gsr,GSR,2936,Biological Process,response to nicotine,GO:0035094
gsr,GSR,2936,Biological Process,response to oxidative stress,GO:0006979
gsr,GSR,2936,Biological Process,response to vitamin A,GO:0033189
gsr,GSR,2936,Biological Process,spermatogenesis,GO:0007283
gsta1,GSTA1,2938,Biological Process,cellular oxidant detoxification,GO:0098869
gsta1,GSTA1,2938,Biological Process,epithelial cell differentiation,GO:0030855
gsta1,GSTA1,2938,Biological Process,glutathione derivative biosynthetic process,GO:1901687
gsta1,GSTA1,2938,Biological Process,glutathione metabolic process,GO:0006749
gsta1,GSTA1,2938,Biological Process,linoleic acid metabolic process,GO:0043651
gsta1,GSTA1,2938,Biological Process,lipid metabolic process,GO:0006629
gsta1,GSTA1,2938,Biological Process,prostaglandin metabolic process,GO:0006693
gsta1,GSTA1,2938,Biological Process,response to bacterium,GO:0009617
gsta1,GSTA1,2938,Biological Process,response to nutrient levels,GO:0031667
gsta1,GSTA1,2938,Biological Process,response to stilbenoid,GO:0035634
gsta1,GSTA1,2938,Biological Process,response to xenobiotic stimulus,GO:0009410
gsta1,GSTA1,2938,Biological Process,xenobiotic catabolic process,GO:0042178
gsta1,GSTA1,2938,Biological Process,xenobiotic metabolic process,GO:0006805
gstm1,GSTM1,2944,Biological Process,cellular detoxification of nitrogen compound,GO:0070458
gstm1,GSTM1,2944,Biological Process,cellular response to xenobiotic stimulus,GO:0071466
gstm1,GSTM1,2944,Biological Process,glutathione derivative biosynthetic process,GO:1901687
gstm1,GSTM1,2944,Biological Process,glutathione metabolic process,GO:0006749
gstm1,GSTM1,2944,Biological Process,hepoxilin biosynthetic process,GO:0051122
gstm1,GSTM1,2944,Biological Process,nitrobenzene metabolic process,GO:0018916
gstm1,GSTM1,2944,Biological Process,prostaglandin metabolic process,GO:0006693
gstm1,GSTM1,2944,Biological Process,response to amino acid,GO:0043200
gstm1,GSTM1,2944,Biological Process,response to axon injury,GO:0048678
gstm1,GSTM1,2944,Biological Process,response to ethanol,GO:0045471
gstm1,GSTM1,2944,Biological Process,response to lead ion,GO:0010288
gstm1,GSTM1,2944,Biological Process,response to metal ion,GO:0010038
gstm1,GSTM1,2944,Biological Process,sensory perception of smell,GO:0007608
gstm1,GSTM1,2944,Biological Process,xenobiotic catabolic process,GO:0042178
gstm2,GSTM2,2946,Biological Process,cellular detoxification of nitrogen compound,GO:0070458
gstm2,GSTM2,2946,Biological Process,cellular oxidant detoxification,GO:0098869
gstm2,GSTM2,2946,Biological Process,cellular response to caffeine,GO:0071313
gstm2,GSTM2,2946,Biological Process,glutathione metabolic process,GO:0006749
gstm2,GSTM2,2946,Biological Process,hepoxilin biosynthetic process,GO:0051122
gstm2,GSTM2,2946,Biological Process,linoleic acid metabolic process,GO:0043651
gstm2,GSTM2,2946,Biological Process,negative regulation of ryanodine-sensitive calcium-release channel activity,GO:0060315
gstm2,GSTM2,2946,Biological Process,nitrobenzene metabolic process,GO:0018916
gstm2,GSTM2,2946,Biological Process,positive regulation of ryanodine-sensitive calcium-release channel activity,GO:0060316
gstm2,GSTM2,2946,Biological Process,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,GO:0010881
gstm2,GSTM2,2946,Biological Process,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,GO:0010880
gstm2,GSTM2,2946,Biological Process,regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion,GO:0014809
gstm2,GSTM2,2946,Biological Process,relaxation of cardiac muscle,GO:0055119
gstm2,GSTM2,2946,Biological Process,response to catechin,GO:1902168
gstm2,GSTM2,2946,Biological Process,response to genistein,GO:0033595
gstm2,GSTM2,2946,Biological Process,response to metal ion,GO:0010038
gstm2,GSTM2,2946,Biological Process,sensory perception of smell,GO:0007608
gstm2,GSTM2,2946,Biological Process,xenobiotic catabolic process,GO:0042178
gstm2,GSTM2,2946,Biological Process,xenobiotic metabolic process,GO:0006805
gstm3,GSTM3,2947,Biological Process,cellular detoxification of nitrogen compound,GO:0070458
gstm3,GSTM3,2947,Biological Process,cellular response to xenobiotic stimulus,GO:0071466
gstm3,GSTM3,2947,Biological Process,establishment of blood-nerve barrier,GO:0008065
gstm3,GSTM3,2947,Biological Process,glutathione derivative biosynthetic process,GO:1901687
gstm3,GSTM3,2947,Biological Process,glutathione metabolic process,GO:0006749
gstm3,GSTM3,2947,Biological Process,hepoxilin biosynthetic process,GO:0051122
gstm3,GSTM3,2947,Biological Process,nitrobenzene metabolic process,GO:0018916
gstm3,GSTM3,2947,Biological Process,prostaglandin metabolic process,GO:0006693
gstm3,GSTM3,2947,Biological Process,response to bacterium,GO:0009617
gstm3,GSTM3,2947,Biological Process,response to estrogen,GO:0043627
gstm3,GSTM3,2947,Biological Process,xenobiotic catabolic process,GO:0042178
gsto1,GSTO1,9446,Biological Process,cellular oxidant detoxification,GO:0098869
gsto1,GSTO1,9446,Biological Process,cellular response to arsenic-containing substance,GO:0071243
gsto1,GSTO1,9446,Biological Process,glutathione metabolic process,GO:0006749
gsto1,GSTO1,9446,Biological Process,L-ascorbic acid biosynthetic process,GO:0019853
gsto1,GSTO1,9446,Biological Process,L-ascorbic acid metabolic process,GO:0019852
gsto1,GSTO1,9446,Biological Process,negative regulation of ryanodine-sensitive calcium-release channel activity,GO:0060315
gsto1,GSTO1,9446,Biological Process,positive regulation of ryanodine-sensitive calcium-release channel activity,GO:0060316
gsto1,GSTO1,9446,Biological Process,positive regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion,GO:0014810
gsto1,GSTO1,9446,Biological Process,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion,GO:0010881
gsto1,GSTO1,9446,Biological Process,regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum,GO:0010880
gsto1,GSTO1,9446,Biological Process,xenobiotic catabolic process,GO:0042178
gstp1,GSTP1,2950,Biological Process,animal organ regeneration,GO:0031100
gstp1,GSTP1,2950,Biological Process,cellular oxidant detoxification,GO:0098869
gstp1,GSTP1,2950,Biological Process,cellular response to cell-matrix adhesion,GO:0071460
gstp1,GSTP1,2950,Biological Process,cellular response to epidermal growth factor stimulus,GO:0071364
gstp1,GSTP1,2950,Biological Process,cellular response to glucocorticoid stimulus,GO:0071385
gstp1,GSTP1,2950,Biological Process,cellular response to insulin stimulus,GO:0032869
gstp1,GSTP1,2950,Biological Process,cellular response to lipopolysaccharide,GO:0071222
gstp1,GSTP1,2950,Biological Process,central nervous system development,GO:0007417
gstp1,GSTP1,2950,Biological Process,common myeloid progenitor cell proliferation,GO:0035726
gstp1,GSTP1,2950,Biological Process,glutathione derivative biosynthetic process,GO:1901687
gstp1,GSTP1,2950,Biological Process,glutathione metabolic process,GO:0006749
gstp1,GSTP1,2950,Biological Process,hepoxilin biosynthetic process,GO:0051122
gstp1,GSTP1,2950,Biological Process,inflammatory response,GO:0006954
gstp1,GSTP1,2950,Biological Process,linoleic acid metabolic process,GO:0043651
gstp1,GSTP1,2950,Biological Process,negative regulation of acute inflammatory response,GO:0002674
gstp1,GSTP1,2950,Biological Process,negative regulation of apoptotic process,GO:0043066
gstp1,GSTP1,2950,Biological Process,negative regulation of biosynthetic process,GO:0009890
gstp1,GSTP1,2950,Biological Process,negative regulation of ERK1 and ERK2 cascade,GO:0070373
gstp1,GSTP1,2950,Biological Process,negative regulation of extrinsic apoptotic signaling pathway,GO:2001237
gstp1,GSTP1,2950,Biological Process,negative regulation of fibroblast proliferation,GO:0048147
gstp1,GSTP1,2950,Biological Process,negative regulation of I-kappaB kinase/NF-kappaB signaling,GO:0043124
gstp1,GSTP1,2950,Biological Process,negative regulation of interleukin-1 beta production,GO:0032691
gstp1,GSTP1,2950,Biological Process,negative regulation of JUN kinase activity,GO:0043508
gstp1,GSTP1,2950,Biological Process,negative regulation of leukocyte proliferation,GO:0070664
gstp1,GSTP1,2950,Biological Process,negative regulation of MAPK cascade,GO:0043409
gstp1,GSTP1,2950,Biological Process,negative regulation of MAP kinase activity,GO:0043407
gstp1,GSTP1,2950,Biological Process,negative regulation of monocyte chemotactic protein-1 production,GO:0071638
gstp1,GSTP1,2950,Biological Process,negative regulation of neutrophil aggregation,GO:2000429
gstp1,GSTP1,2950,Biological Process,negative regulation of protein kinase activity,GO:0006469
gstp1,GSTP1,2950,Biological Process,negative regulation of smooth muscle cell chemotaxis,GO:0071672
gstp1,GSTP1,2950,Biological Process,negative regulation of stress-activated MAPK cascade,GO:0032873
gstp1,GSTP1,2950,Biological Process,negative regulation of tumor necrosis factor-mediated signaling pathway,GO:0010804
gstp1,GSTP1,2950,Biological Process,negative regulation of tumor necrosis factor production,GO:0032720
gstp1,GSTP1,2950,Biological Process,negative regulation of vascular associated smooth muscle cell proliferation,GO:1904706
gstp1,GSTP1,2950,Biological Process,nitric oxide storage,GO:0035732
gstp1,GSTP1,2950,Biological Process,oligodendrocyte development,GO:0014003
gstp1,GSTP1,2950,Biological Process,positive regulation of superoxide anion generation,GO:0032930
gstp1,GSTP1,2950,Biological Process,prostaglandin metabolic process,GO:0006693
gstp1,GSTP1,2950,Biological Process,regulation of ERK1 and ERK2 cascade,GO:0070372
gstp1,GSTP1,2950,Biological Process,regulation of stress-activated MAPK cascade,GO:0032872
gstp1,GSTP1,2950,Biological Process,response to amino acid,GO:0043200
gstp1,GSTP1,2950,Biological Process,response to estradiol,GO:0032355
gstp1,GSTP1,2950,Biological Process,response to ethanol,GO:0045471
gstp1,GSTP1,2950,Biological Process,response to L-ascorbic acid,GO:0033591
gstp1,GSTP1,2950,Biological Process,response to nutrient levels,GO:0031667
gstp1,GSTP1,2950,Biological Process,response to reactive oxygen species,GO:0000302
gstp1,GSTP1,2950,Biological Process,response to toxic substance,GO:0009636
gstp1,GSTP1,2950,Biological Process,xenobiotic metabolic process,GO:0006805
gucy1a1,GUCY1A1,2982,Biological Process,blood circulation,GO:0008015
gucy1a1,GUCY1A1,2982,Biological Process,cGMP biosynthetic process,GO:0006182
gucy1a1,GUCY1A1,2982,Biological Process,cGMP-mediated signaling,GO:0019934
gucy1a1,GUCY1A1,2982,Biological Process,cyclic nucleotide biosynthetic process,GO:0009190
gucy1a1,GUCY1A1,2982,Biological Process,inflammatory response to wounding,GO:0090594
gucy1a1,GUCY1A1,2982,Biological Process,intracellular signal transduction,GO:0035556
gucy1a1,GUCY1A1,2982,Biological Process,nitric oxide-cGMP-mediated signaling pathway,GO:0038060
gucy1a1,GUCY1A1,2982,Biological Process,nitric oxide mediated signal transduction,GO:0007263
gucy1a1,GUCY1A1,2982,Biological Process,positive regulation of nitric oxide mediated signal transduction,GO:0010750
gucy1a1,GUCY1A1,2982,Biological Process,regulation of blood pressure,GO:0008217
gucy1a1,GUCY1A1,2982,Biological Process,relaxation of vascular associated smooth muscle,GO:0060087
gucy1a1,GUCY1A1,2982,Biological Process,response to herbicide,GO:0009635
gucy1a1,GUCY1A1,2982,Biological Process,response to oxygen levels,GO:0070482
gucy1a1,GUCY1A1,2982,Biological Process,"retrograde trans-synaptic signaling by nitric oxide, modulating synaptic transmission",GO:0098925
gulo,GULO,268756,Biological Process,L-ascorbic acid biosynthetic process,GO:0019853
h2ax,H2AX,3014,Biological Process,cellular response to DNA damage stimulus,GO:0006974
h2ax,H2AX,3014,Biological Process,cellular response to gamma radiation,GO:0071480
h2ax,H2AX,3014,Biological Process,cellular senescence,GO:0090398
h2ax,H2AX,3014,Biological Process,cerebral cortex development,GO:0021987
h2ax,H2AX,3014,Biological Process,chromatin organization,GO:0006325
h2ax,H2AX,3014,Biological Process,DNA damage checkpoint signaling,GO:0000077
h2ax,H2AX,3014,Biological Process,DNA recombination,GO:0006310
h2ax,H2AX,3014,Biological Process,DNA repair,GO:0006281
h2ax,H2AX,3014,Biological Process,double-strand break repair,GO:0006302
h2ax,H2AX,3014,Biological Process,double-strand break repair via homologous recombination,GO:0000724
h2ax,H2AX,3014,Biological Process,heterochromatin formation,GO:0031507
h2ax,H2AX,3014,Biological Process,meiotic cell cycle,GO:0051321
h2ax,H2AX,3014,Biological Process,nucleosome assembly,GO:0006334
h2ax,H2AX,3014,Biological Process,positive regulation of DNA repair,GO:0045739
h2ax,H2AX,3014,Biological Process,protein localization to site of double-strand break,GO:1990166
h2ax,H2AX,3014,Biological Process,response to ionizing radiation,GO:0010212
h2ax,H2AX,3014,Biological Process,spermatogenesis,GO:0007283
hadha,HADHA,3030,Biological Process,cardiolipin acyl-chain remodeling,GO:0035965
hadha,HADHA,3030,Biological Process,fatty acid beta-oxidation,GO:0006635
hadha,HADHA,3030,Biological Process,fatty acid metabolic process,GO:0006631
hadha,HADHA,3030,Biological Process,response to insulin,GO:0032868
hadha,HADHA,3030,Biological Process,response to xenobiotic stimulus,GO:0009410
havcr1,HAVCR1,26762,Biological Process,apoptotic cell clearance,GO:0043277
havcr1,HAVCR1,26762,Biological Process,"cytoskeletal rearrangement involved in phagocytosis, engulfment",GO:0060097
havcr1,HAVCR1,26762,Biological Process,engulfment of apoptotic cell,GO:0043652
havcr1,HAVCR1,26762,Biological Process,"phagocytosis, engulfment",GO:0006911
havcr1,HAVCR1,26762,Biological Process,positive regulation of mast cell activation,GO:0033005
havcr1,HAVCR1,26762,Biological Process,response to lipopolysaccharide,GO:0032496
havcr1,HAVCR1,26762,Biological Process,response to mycotoxin,GO:0010046
havcr1,HAVCR1,26762,Biological Process,response to nutrient,GO:0007584
havcr1,HAVCR1,26762,Biological Process,response to testosterone,GO:0033574
havcr1,HAVCR1,26762,Biological Process,response to wounding,GO:0009611
havcr1,HAVCR1,26762,Biological Process,response to xenobiotic stimulus,GO:0009410
havcr1,HAVCR1,26762,Biological Process,viral entry into host cell,GO:0046718
hdac2,HDAC2,3066,Biological Process,behavioral response to ethanol,GO:0048149
hdac2,HDAC2,3066,Biological Process,cardiac muscle cell development,GO:0055013
hdac2,HDAC2,3066,Biological Process,cardiac muscle cell proliferation,GO:0060038
hdac2,HDAC2,3066,Biological Process,cardiac muscle hypertrophy,GO:0003300
hdac2,HDAC2,3066,Biological Process,cellular response to dopamine,GO:1903351
hdac2,HDAC2,3066,Biological Process,cellular response to heat,GO:0034605
hdac2,HDAC2,3066,Biological Process,cellular response to hydrogen peroxide,GO:0070301
hdac2,HDAC2,3066,Biological Process,cellular response to retinoic acid,GO:0071300
hdac2,HDAC2,3066,Biological Process,cellular response to transforming growth factor beta stimulus,GO:0071560
hdac2,HDAC2,3066,Biological Process,cellular response to trichostatin A,GO:0035984
hdac2,HDAC2,3066,Biological Process,chromatin organization,GO:0006325
hdac2,HDAC2,3066,Biological Process,chromatin remodeling,GO:0006338
hdac2,HDAC2,3066,Biological Process,circadian regulation of gene expression,GO:0032922
hdac2,HDAC2,3066,Biological Process,dendrite development,GO:0016358
hdac2,HDAC2,3066,Biological Process,embryonic digit morphogenesis,GO:0042733
hdac2,HDAC2,3066,Biological Process,epidermal cell differentiation,GO:0009913
hdac2,HDAC2,3066,Biological Process,eyelid development in camera-type eye,GO:0061029
hdac2,HDAC2,3066,Biological Process,fungiform papilla formation,GO:0061198
hdac2,HDAC2,3066,Biological Process,hair follicle placode formation,GO:0060789
hdac2,HDAC2,3066,Biological Process,heterochromatin formation,GO:0031507
hdac2,HDAC2,3066,Biological Process,hippocampus development,GO:0021766
hdac2,HDAC2,3066,Biological Process,negative regulation of apoptotic process,GO:0043066
hdac2,HDAC2,3066,Biological Process,negative regulation of canonical Wnt signaling pathway,GO:0090090
hdac2,HDAC2,3066,Biological Process,negative regulation of cardiac muscle cell proliferation,GO:0060044
hdac2,HDAC2,3066,Biological Process,negative regulation of cell migration,GO:0030336
hdac2,HDAC2,3066,Biological Process,negative regulation of dendritic spine development,GO:0061000
hdac2,HDAC2,3066,Biological Process,negative regulation of DNA-binding transcription factor activity,GO:0043433
hdac2,HDAC2,3066,Biological Process,negative regulation of DNA-templated transcription,GO:0045892
hdac2,HDAC2,3066,Biological Process,negative regulation of intrinsic apoptotic signaling pathway,GO:2001243
hdac2,HDAC2,3066,Biological Process,negative regulation of MHC class II biosynthetic process,GO:0045347
hdac2,HDAC2,3066,Biological Process,negative regulation of miRNA transcription,GO:1902894
hdac2,HDAC2,3066,Biological Process,negative regulation of neuron projection development,GO:0010977
hdac2,HDAC2,3066,Biological Process,negative regulation of peptidyl-lysine acetylation,GO:2000757
hdac2,HDAC2,3066,Biological Process,negative regulation of stem cell population maintenance,GO:1902455
hdac2,HDAC2,3066,Biological Process,negative regulation of transcription by competitive promoter binding,GO:0010944
hdac2,HDAC2,3066,Biological Process,negative regulation of transcription by RNA polymerase II,GO:0000122
hdac2,HDAC2,3066,Biological Process,negative regulation of transforming growth factor beta receptor signaling pathway,GO:0030512
hdac2,HDAC2,3066,Biological Process,neuron differentiation,GO:0030182
hdac2,HDAC2,3066,Biological Process,odontogenesis of dentin-containing tooth,GO:0042475
hdac2,HDAC2,3066,Biological Process,oligodendrocyte differentiation,GO:0048709
hdac2,HDAC2,3066,Biological Process,positive regulation of cell population proliferation,GO:0008284
hdac2,HDAC2,3066,Biological Process,positive regulation of collagen biosynthetic process,GO:0032967
hdac2,HDAC2,3066,Biological Process,positive regulation of DNA-binding transcription factor activity,GO:0051091
hdac2,HDAC2,3066,Biological Process,positive regulation of DNA-templated transcription,GO:0045893
hdac2,HDAC2,3066,Biological Process,positive regulation of epithelial to mesenchymal transition,GO:0010718
hdac2,HDAC2,3066,Biological Process,positive regulation of interleukin-1 production,GO:0032732
hdac2,HDAC2,3066,Biological Process,positive regulation of intracellular estrogen receptor signaling pathway,GO:0033148
hdac2,HDAC2,3066,Biological Process,positive regulation of male mating behavior,GO:1902437
hdac2,HDAC2,3066,Biological Process,positive regulation of oligodendrocyte differentiation,GO:0048714
hdac2,HDAC2,3066,Biological Process,positive regulation of protein modification process,GO:0031401
hdac2,HDAC2,3066,Biological Process,positive regulation of proteolysis,GO:0045862
hdac2,HDAC2,3066,Biological Process,positive regulation of signaling receptor activity,GO:2000273
hdac2,HDAC2,3066,Biological Process,positive regulation of stem cell population maintenance,GO:1902459
hdac2,HDAC2,3066,Biological Process,positive regulation of transcription by RNA polymerase II,GO:0045944
hdac2,HDAC2,3066,Biological Process,positive regulation of tumor necrosis factor production,GO:0032760
hdac2,HDAC2,3066,Biological Process,positive regulation of tyrosine phosphorylation of STAT protein,GO:0042531
hdac2,HDAC2,3066,Biological Process,progesterone receptor signaling pathway,GO:0050847
hdac2,HDAC2,3066,Biological Process,protein deacetylation,GO:0006476
hdac2,HDAC2,3066,Biological Process,protein modification process,GO:0036211
hdac2,HDAC2,3066,Biological Process,regulation of cell fate specification,GO:0042659
hdac2,HDAC2,3066,Biological Process,regulation of protein deacetylation,GO:0090311
hdac2,HDAC2,3066,Biological Process,regulation of protein kinase B signaling,GO:0051896
hdac2,HDAC2,3066,Biological Process,regulation of sarcomere organization,GO:0060297
hdac2,HDAC2,3066,Biological Process,regulation of stem cell differentiation,GO:2000736
hdac2,HDAC2,3066,Biological Process,response to alcohol,GO:0097305
hdac2,HDAC2,3066,Biological Process,response to amphetamine,GO:0001975
hdac2,HDAC2,3066,Biological Process,response to amyloid-beta,GO:1904645
hdac2,HDAC2,3066,Biological Process,response to caffeine,GO:0031000
hdac2,HDAC2,3066,Biological Process,response to cocaine,GO:0042220
hdac2,HDAC2,3066,Biological Process,response to hyperoxia,GO:0055093
hdac2,HDAC2,3066,Biological Process,response to lipopolysaccharide,GO:0032496
hdac2,HDAC2,3066,Biological Process,response to nicotine,GO:0035094
hdac2,HDAC2,3066,Biological Process,response to xenobiotic stimulus,GO:0009410
hdac3,HDAC3,8841,Biological Process,angiogenesis,GO:0001525
hdac3,HDAC3,8841,Biological Process,cell dedifferentiation,GO:0043697
hdac3,HDAC3,8841,Biological Process,cellular response to fluid shear stress,GO:0071498
hdac3,HDAC3,8841,Biological Process,cellular response to mechanical stimulus,GO:0071260
hdac3,HDAC3,8841,Biological Process,cellular response to parathyroid hormone stimulus,GO:0071374
hdac3,HDAC3,8841,Biological Process,chromatin organization,GO:0006325
hdac3,HDAC3,8841,Biological Process,circadian regulation of gene expression,GO:0032922
hdac3,HDAC3,8841,Biological Process,cornified envelope assembly,GO:1903575
hdac3,HDAC3,8841,Biological Process,DNA repair-dependent chromatin remodeling,GO:0140861
hdac3,HDAC3,8841,Biological Process,dorsal/ventral pattern formation,GO:0009953
hdac3,HDAC3,8841,Biological Process,epidermis development,GO:0008544
hdac3,HDAC3,8841,Biological Process,establishment of mitotic spindle orientation,GO:0000132
hdac3,HDAC3,8841,Biological Process,establishment of skin barrier,GO:0061436
hdac3,HDAC3,8841,Biological Process,gene expression,GO:0010467
hdac3,HDAC3,8841,Biological Process,heterochromatin formation,GO:0031507
hdac3,HDAC3,8841,Biological Process,in utero embryonic development,GO:0001701
hdac3,HDAC3,8841,Biological Process,liver development,GO:0001889
hdac3,HDAC3,8841,Biological Process,negative regulation of apoptotic process,GO:0043066
hdac3,HDAC3,8841,Biological Process,negative regulation of cardiac muscle cell differentiation,GO:2000726
hdac3,HDAC3,8841,Biological Process,negative regulation of DNA-binding transcription factor activity,GO:0043433
hdac3,HDAC3,8841,Biological Process,negative regulation of DNA-templated transcription,GO:0045892
hdac3,HDAC3,8841,Biological Process,negative regulation of interleukin-1 production,GO:0032692
hdac3,HDAC3,8841,Biological Process,negative regulation of JNK cascade,GO:0046329
hdac3,HDAC3,8841,Biological Process,negative regulation of neuroblast proliferation,GO:0007406
hdac3,HDAC3,8841,Biological Process,negative regulation of protein export from nucleus,GO:0046826
hdac3,HDAC3,8841,Biological Process,negative regulation of transcription by RNA polymerase II,GO:0000122
hdac3,HDAC3,8841,Biological Process,negative regulation of tumor necrosis factor production,GO:0032720
hdac3,HDAC3,8841,Biological Process,neural precursor cell proliferation,GO:0061351
hdac3,HDAC3,8841,Biological Process,positive regulation of cell growth,GO:0030307
hdac3,HDAC3,8841,Biological Process,positive regulation of cold-induced thermogenesis,GO:0120162
hdac3,HDAC3,8841,Biological Process,positive regulation of neuron apoptotic process,GO:0043525
hdac3,HDAC3,8841,Biological Process,positive regulation of protein import into nucleus,GO:0042307
hdac3,HDAC3,8841,Biological Process,positive regulation of protein phosphorylation,GO:0001934
hdac3,HDAC3,8841,Biological Process,positive regulation of protein ubiquitination,GO:0031398
hdac3,HDAC3,8841,Biological Process,positive regulation of TOR signaling,GO:0032008
hdac3,HDAC3,8841,Biological Process,positive regulation of transcription by RNA polymerase II,GO:0045944
hdac3,HDAC3,8841,Biological Process,positive regulation of type B pancreatic cell apoptotic process,GO:2000676
